714581495,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 0, 0, 0, 0, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1
714581495,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
720219740,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1
720219740,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 1, 1, 0, 0, 0, 0, 1, -1, -1, -1, -1
720219740,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1, -1, -1
720219740,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1, -1, -1, -1, -1
720219740,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 1, 3, 3, 3, 2, 1, 1, -1, -1, -1, -1
720219740,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1
720219740,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
711582983,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, -1, -1, -1, -1
711582983,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 2, 3, 3, 3, 2, 2, 2, -1, -1, -1, -1
711582983,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 2, 3, 3, 3, 2, 2, 2, -1, -1, -1, -1
711582983,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 2, 3, 3, 3, 2, 2, 2, -1, -1, -1, -1
711582983,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, -1, -1, -1, -1
711582983,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 2, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1
711582983,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
703270030,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1
703270030,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, -1, -1, -1, -1
703270030,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 1, 3, 3, 3, 0, 0, -1, -1, -1, -1
703270030,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, -1, -1, -1, -1
703270030,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 1, 3, 3, 3, 2, 2, -1, -1, -1, -1
703270030,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1
703270030,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
715037667,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1
715037667,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 2, 2, 0, 0, 0, 2, 2, -1, -1, -1, -1
715037667,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, -1, -1, -1, -1
715037667,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, -1, -1, -1, -1
715037667,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 1, 1, -1, -1, -1, -1
715037667,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1
715037667,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
713778324,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, -1, -1, -1, -1
713778324,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, -1, -1, -1, -1
713778324,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, -1, -1, -1, -1
713778324,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, -1, -1, -1, -1
713778324,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, -1, -1, -1, -1
713778324,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1
713778324,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
712427814,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, -1, -1, -1, -1
712427814,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 2, 0, 2, 2, 3, 3, 3, 3, -1, -1, -1, -1
712427814,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, -1, -1, -1, -1
712427814,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 1, 0, 2, 0, 2, 2, 2, 2, -1, -1, -1, -1
712427814,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, -1, -1, -1, -1
712427814,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 3, 3, 3, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1
712427814,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
720246286,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, -1, -1, -1, -1
720246286,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, -1, -1, -1, -1
720246286,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1
720246286,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, -1, -1, -1, -1
720246286,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, -1, -1, -1, -1
720246286,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1
720246286,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
720366571,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1
720366571,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 3, 3, 2, 2, 3, 3, 2, 1, -1, -1, -1, -1
720366571,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 3, 3, 2, 0, 0, 0, 0, 1, -1, -1, -1, -1
720366571,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 3, 3, 2, 0, 0, 0, 0, 1, -1, -1, -1, -1
720366571,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 3, 3, 2, 2, 3, 3, 2, 1, -1, -1, -1, -1
720366571,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 2, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1
720366571,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
713884362,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1
713884362,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, -1, -1, -1, -1
713884362,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 0, 0, 1, 2, 2, 2, 2, 2, -1, -1, -1, -1
713884362,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, -1, -1, -1, -1
713884362,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, -1, -1, -1, -1
713884362,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1
713884362,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
713779783,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1
713779783,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 3, 3, 3, 3, 0, 0, 0, 0, 1, 1, -1, -1, -1, -1
713779783,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 2, 2, -1, -1, -1, -1
713779783,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 3, 3, 2, 2, 1, 1, 3, 3, 3, -1, -1, -1, -1
713779783,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1, -1, -1
713779783,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, 2, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1
713779783,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
720350421,sun, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, 2, 2, -1, -1, -1, -1
720350421,mon, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 3, 3, 3, 3, 3, 1, 1, 1, -1, -1, -1, -1
720350421,tue, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 1, 3, 3, 3, 3, 3, 2, 2, 2, -1, -1, -1, -1
720350421,wed, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, -1, -1, -1, -1
720350421,thu, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 1, 3, 3, 3, 3, 3, 2, 2, 2, -1, -1, -1, -1
720350421,fri, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1
720350421,sat, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
